danceability,energy,key,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
0.519,0.61,,-10.256,1,0.036,0.0766,0.248,0.232,121.324,346627,4,10,
0.6,0.563,2,-7.644,0,0.0907,0.387,0.347,0.181,170.065,333256,4,5,
0.591,0.764,1,-5.484,1,0.0483,0.0383,0.103,0.478,169.928,2.36343333,4,9,
0.482,0.59,4,-13.831,1,0.143,0.823,0.394,0.772,112.685,6.686,4,3,
0.598,0.743,1,-6.163,1,0.0305,0.000643,0.112,0.534,110.334,228320,4,10,
0.77,0.664,7,-4.646,1,0.205,0.242,0.0829,0.597,77.047,268067,4,5,
0.65,0.606,1,-6.778,0,0.0294,0.478,0.117,0.65,137.986,189264,4,10,
0.632,0.933,,-7.874,1,0.0326,0.236,0.604,0.968,131.487,215333,4,2,
0.376,0.982,5,-3.779,0,0.0625,0.000057,0.16,0.15,148.926,233964,4,8,
0.765,0.657,11,-6.394,0,0.0829,0.0175,0.345,0.553,91.998,213147,4,10,
0.4,0.45,7,-11.342,1,0.0597,0.0619,0.109,0.514,139.294,375800,3,2,
0.687,0.322,4,-13.015,1,0.06,0.962,0.0818,0.312,107.753,269907,4,2,
0.11,0.729,9,-7.247,1,0.0395,0.000413,0.108,0.498,182.476,249963,4,6,
0.489,0.505,10,-8.022,0,0.117,0.579,0.104,0.337,163.255,213707,4,10,
0.292,0.95,2,-4.567,1,0.134,0.000577,0.198,0.221,115.298,254947,4,6,
0.584,0.754,11,-8.482,0,0.0404,0.0315,0.127,0.398,139.964,185143,4,6,
0.695,0.757,2,-10.814,1,0.072,0.00182,0.0997,0.4,127.009,215330,4,6,
0.436,0.897,9,-3.695,1,0.0377,0.000192,0.327,0.919,161.971,123104,4,6,
0.403,0.0652,,-15.494,1,0.054,0.989,0.0957,0.181,86.118,3.297716667,4,7,
0.569,0.428,7,-12.176,1,0.0327,0.225,0.0773,0.574,97.97,5.678883333,4,3,
0.233,0.461,3,-13.837,1,0.0508,0.00969,0.113,0.0392,127.947,431126,3,6,
0.914,0.732,8,-6.1,0,0.241,0.0166,0.107,0.469,94.066,171067,4,5,
0.391,0.958,10,-5.494,1,0.0832,0.000181,0.122,0.326,89.88,210933,4,6,
0.81,0.372,5,-8.965,1,0.402,0.00846,0.193,0.254,160.024,94385,4,5,
0.501,0.617,10,-6.216,1,0.0304,0.369,0.174,0.204,75.053,4.19045,4,9,
0.516,0.649,2,-7.21,1,0.0267,0.00498,0.31,0.49,92.097,264960,4,9,
0.671,0.405,5,-10.811,1,0.0342,0.676,0.122,0.272,105.971,237642,4,6,
0.557,0.978,,-3.965,1,0.0493,0.000393,0.287,0.499,149.887,154907,4,8,
0.641,0.939,2,-7.822,1,0.0571,0.000223,0.0777,0.0963,128.015,412603,4,1,
0.312,0.92,5,-5.729,0,0.0662,0.00000839,0.322,0.369,105.305,249067,4,10,
0.669,0.193,,-9.553,1,0.06,0.945,0.107,0.435,79.721,192375,3,9,
0.522,0.54,4,-8.743,1,0.0356,0.0513,0.0788,0.267,132.087,3.81445,4,0,
0.439,0.162,2,-13.163,1,0.0429,0.938,0.111,0.224,140.249,2.348883333,3,7,
0.323,0.672,4,-7.079,1,0.0386,0.269,0.198,0.0545,148.143,265836,4,1,
0.832,0.636,,-6.128,0,0.061,0.448,0.11,0.681,109.996,159273,4,9,
0.582,0.469,7,-9.062,1,0.0266,0.387,0.0809,0.617,140.191,229720,4,2,
0.323,0.857,7,-6.972,1,0.109,0.00217,0.0567,0.64,137.537,258907,4,10,
0.435,0.481,1,-8.787,1,0.0327,0.871,0.136,0.38,77.398,176853,4,9,
0.476,0.104,9,-19.165,0,0.0348,0.899,0.0801,0.238,84.93,4.28975,4,7,
0.484,0.508,,-9.308,1,0.0364,0.376,0.0961,0.554,151.867,3.33621667,4,0,
0.423,0.903,1,-7.596,1,0.149,0.612,0.923,0.774,130.675,7.621333333,4,3,
0.44,0.849,6,-3.981,1,0.104,0.00274,0.101,0.459,77.514,185349,4,10,
0.65,0.486,7,-9.517,1,0.0522,0.631,0.088,0.262,96.017,119962,4,9,
0.733,0.71,5,-5.849,0,0.0292,0.145,0.0956,0.965,127.975,239600,4,9,
0.73,0.758,1,-4.888,1,0.0653,0.147,0.311,0.877,120.041,206493,4,10,
0.813,0.544,4,-9.816,1,0.232,0.224,0.134,0.699,146.073,324173,4,5,
0.777,0.465,6,-10.55,0,0.0501,0.621,0.0932,0.757,113.003,179363,4,9,
0.599,0.933,6,-4.588,1,0.0495,0.019,0.0727,0.926,147.932,3.879333333,4,9,
0.65,0.551,,-6.906,1,0.0274,0.405,0.219,0.294,102.934,3.733316667,4,3,
0.727,0.847,1,-6.021,1,0.217,0.014,0.144,0.64,128.015,335800,4,1,
0.528,0.985,2,-3.665,1,0.0799,0.000171,0.445,0.208,101.995,239387,4,8,
0.525,0.902,2,-8.662,1,0.0368,0.000989,0.137,0.907,146.83,204621,4,10,
0.586,0.718,7,-7.834,1,0.0281,0.128,0.197,0.763,90.972,248675,4,9,
0.45,0.794,4,-5.015,1,0.0538,0.388,0.303,0.362,143.861,251906,4,10,
0.42,0.759,7,-5.318,1,0.0355,0.00757,0.117,0.108,173.919,148825,4,10,
0.564,0.615,2,-8.957,0,0.0293,0.174,0.199,0.0814,101.888,449107,4,8,
0.629,0.464,4,-8.72,1,0.0334,0.75,0.0853,0.523,156.051,3.250883333,4,4,
0.52,0.324,7,-10.974,1,0.0529,0.88,0.655,0.166,70.531,325707,4,10,
0.391,0.93,2,-4.16,0,0.0509,0.000049,0.674,0.502,179.99,239780,4,10,
0.737,0.828,11,-4.711,1,0.0396,0.0149,0.0862,0.517,124.051,208474,4,9,
0.687,0.718,,-3.796,1,0.0289,0.251,0.202,0.777,111.142,245600,4,2,
0.613,0.357,10,-10.35,0,0.0452,0.841,0.11,0.71,80.871,3.294433333,3,7,
0.759,0.643,,-6.886,1,0.271,0.372,0.226,0.638,176.068,132955,4,5,
0.603,0.864,11,-11.832,1,0.0524,0.427,0.329,0.49,165.033,8.905116667,4,0,
0.63,0.768,6,-5.667,1,0.0294,0.353,0.108,0.519,119.978,212638,4,1,
0.401,0.727,7,-7.953,0,0.039,0.9,0.0985,0.663,101.419,4.538,4,3,
0.464,0.528,2,-8.528,1,0.0347,0.00119,0.117,0.518,186.71,313627,3,2,
0.35,0.12,3,-11.104,0,0.0393,0.982,0.103,0.121,68.995,202200,4,6,
0.681,0.505,1,-11.709,1,0.138,0.137,0.234,0.399,89.953,260067,4,5,
0.573,0.91,4,-7.515,1,0.0489,0.00259,0.106,0.813,107.907,263760,4,10,
0.611,0.66,11,-5.883,1,0.0839,0.198,0.365,0.583,71.544,246387,4,5,
0.567,0.954,1,-2.502,1,0.0796,0.000224,0.317,0.48,90.015,192920,4,8,
0.629,0.615,4,-7.645,1,0.0326,0.00709,0.0905,0.639,99.968,2.816983333,4,4,
0.628,0.496,1,-7.103,1,0.0233,0.242,0.147,0.266,85.523,4.375333333,4,4,
0.509,0.733,9,-5.909,1,0.126,0.0165,0.404,0.676,109.736,75760,4,10,
0.72,0.705,5,-6.82,1,0.0408,0.506,0.147,0.775,106.332,2.70488333,4,10,
0.602,0.867,7,-6.511,1,0.0705,0.346,0.225,0.877,90.04,187744,4,10,
0.438,0.805,8,-6.237,1,0.0624,0.00255,0.0842,0.564,113.253,240800,4,1,
0.989,0.54,11,-7.02,0,0.176,0.000261,0.265,0.604,120.004,112981,4,5,
0.657,0.806,11,-6.665,1,0.0519,0.102,0.106,0.748,154.848,147600,4,6,
0.667,0.373,4,-9.389,1,0.05,0.785,0.0906,0.0823,124.148,169266,4,9,
0.584,0.355,1,-5.373,1,0.0283,0.373,0.0999,0.305,76.097,3.82245,3,9,
0.746,0.434,4,-6.981,1,0.0388,0.0222,0.101,0.389,119.974,178373,4,6,
0.391,0.0552,5,-30.558,1,0.0778,0.843,0.102,0.513,113.407,230165,4,6,
0.579,0.934,6,-4.324,1,0.0673,0.000469,0.234,0.638,93.978,179160,4,8,
0.647,0.535,3,-10.802,0,0.024,0.00573,0.144,0.523,95.036,89437,4,6,
0.446,0.778,7,-4.774,1,0.173,0.000201,0.0492,0.683,94.508,209480,4,10,
0.515,0.752,9,-1.853,0,0.0336,0.00207,0.129,0.503,83.541,324787,4,10,
0.696,0.923,6,-4.647,1,0.272,0.207,0.158,0.635,170.003,271854,4,10,
0.335,0.817,2,-6.814,1,0.0412,0.0018,0.126,0.544,139.334,226173,4,10,
0.427,0.931,,-4.202,1,0.0487,0.00000915,0.169,0.383,150.102,236650,4,1,
0.387,0.182,2,-12.077,1,0.0336,0.876,0.115,0.163,122.351,272000,4,10,
0.67,0.399,9,-9.137,1,0.0306,0.32,0.38,0.211,125.981,231429,4,9,
0.762,0.447,,-8.36,1,0.0398,0.682,0.074,0.335,115.939,237672,3,9,
0.677,0.539,7,-14.439,1,0.063,0.0455,0.845,0.469,95.116,270973,4,5,
0.35,0.379,8,-10.811,1,0.0413,0.973,0.158,0.503,89.709,4.9037,4,3,
0.438,0.987,1,-4.83,1,0.151,0.0000816,0.348,0.158,100.009,204002,4,8,
0.563,0.865,8,-5.573,1,0.0572,0.00022,0.214,0.393,125.011,293093,4,10,
0.667,0.721,7,-7.17,1,0.0329,0.00915,0.105,0.567,110.094,265733,4,10,
0.641,0.35,8,-12.653,1,0.0308,0.953,0.127,0.351,69.537,178172,4,2,
0.55,0.697,11,-4.602,1,0.0258,0.0000669,0.0958,0.543,85.995,339933,4,10,
0.534,0.112,1,-9.528,0,0.0409,0.929,0.104,0.358,132.008,222017,3,9,
0.395,0.443,6,-9.72,1,0.133,0.765,0.0839,0.338,168.924,175933,3,9,
0.858,0.625,8,-4.666,1,0.404,0.225,0.18,0.659,130.05,121837,4,5,
0.922,0.54,6,-5.917,0,0.0677,0.135,0.0772,0.255,113.969,322787,4,5,
0.418,0.15,2,-16.706,1,0.0596,0.988,0.109,0.291,63.946,3.433333333,3,7,
0.803,0.806,,-7.805,1,0.265,0.00761,0.101,0.624,94.994,289907,4,5,
0.693,0.496,2,-11.323,1,0.0455,0.0763,0.157,0.554,121.618,202571,4,2,
0.703,0.703,1,-4.672,1,0.133,0.605,0.12,0.697,76.017,183783,4,5,
0.816,0.775,11,-3.323,1,0.234,0.16,0.0543,0.527,93.431,270587,4,5,
0.431,0.957,1,-3.071,0,0.106,0.000214,0.0718,0.263,136.108,241034,4,10,
0.824,0.524,5,-9.823,0,0.379,0.438,0.0782,0.415,96.984,161478,4,5,
0.303,0.337,3,-7.378,1,0.0315,0.776,0.124,0.237,187.411,185782,4,9,
0.491,0.352,,-9.856,1,0.0426,0.388,0.103,0.325,188.861,4.544,3,4,
0.487,0.344,8,-14.834,1,0.0264,0.0249,0.384,0.17,84.322,184533,4,10,
0.725,0.417,8,-9.144,0,0.0849,0.802,0.12,0.789,216.02,6.36045,4,7,
0.528,0.926,6,-4.49,0,0.0971,0.000253,0.147,0.389,129.976,221986,4,10,
0.463,0.926,7,-3.204,1,0.122,0.0555,0.478,0.437,91.197,284987,4,6,
0.263,0.679,5,-11.883,0,0.0498,0.202,0.0969,0.406,82.261,355869,4,8,
0.566,0.898,9,-3.659,1,0.0634,0.0613,0.126,0.791,115.954,3.612883333,4,4,
0.831,0.834,11,-5.327,0,0.222,0.0148,0.303,0.381,87.027,231800,4,5,
0.698,0.872,5,-2.887,1,0.0405,0.386,0.0853,0.937,138.016,203720,4,10,
0.494,0.657,7,-7.543,1,0.0397,0.0632,0.0849,0.737,118.194,645000,4,6,
0.499,0.262,7,-14.224,1,0.0281,0.905,0.122,0.24,106.679,158093,4,10,
0.616,0.788,6,-6.384,0,0.117,0.132,0.125,0.397,164.979,337000,4,6,
0.445,0.657,1,-6.862,1,0.0271,0.0282,0.108,0.28,80.117,207378,4,6,
0.694,0.394,,-15.881,1,0.0428,0.0781,0.247,0.719,104.126,238747,4,10,
0.545,0.942,,-4.283,0,0.0417,0.00108,0.0585,0.365,165.066,255845,4,8,
0.802,0.772,1,-4.893,0,0.192,0.358,0.0603,0.654,96.046,215000,4,5,
0.386,0.446,11,-7.807,1,0.0297,0.252,0.18,0.4,179.995,3.18645,3,4,
0.3,0.992,1,-2.401,0,0.285,0.000117,0.342,0.466,185.264,184053,4,8,
0.576,0.894,9,-4.659,1,0.0404,0.0351,0.23,0.304,128.077,237772,4,6,
0.313,0.846,5,-7.109,0,0.139,0.0179,0.18,0.509,174.074,353507,4,1,
0.604,0.54,9,-14.006,0,0.0359,0.171,0.0602,0.864,114.143,281000,4,10,
0.324,0.335,,-15.595,1,0.0355,0.099,0.0995,0.141,119.513,367000,4,10,
0.798,0.61,4,-4.983,1,0.0301,0.171,0.105,0.52,95.343,171425,4,6,
0.616,0.616,7,-8.662,1,0.0282,0.00104,0.178,0.598,117.997,286891,4,2,
0.647,0.787,5,-7.476,1,0.0255,0.00043,0.105,0.393,125.111,252747,4,10,
0.625,0.624,9,-8.391,1,0.14,0.179,0.22,0.394,150.005,208200,4,9,
0.444,0.257,1,-11.913,1,0.0314,0.308,0.191,0.267,95.038,4.19778333,4,0,
0.937,0.706,9,-9.951,1,0.371,0.0137,0.0407,0.84,119.966,123571,4,6,
0.578,0.948,7,-3.486,1,0.0407,0.000963,0.289,0.751,115.951,185191,4,10,
0.345,0.941,9,-9.918,1,0.0466,0.0000384,0.0511,0.407,179.626,2.45103333,4,9,
0.588,0.761,8,-3.78,0,0.0324,0.000753,0.648,0.41,133.009,197912,4,10,
0.649,0.888,6,-4.807,1,0.0293,0.013,0.0888,0.553,100.975,208467,4,1,
0.407,0.663,2,-7.591,1,0.0305,0.255,0.0913,0.211,75.989,293587,4,10,
0.626,0.923,1,-4.448,1,0.0474,0.0132,0.0331,0.845,87.377,224640,4,10,
0.73,0.864,1,-4.575,1,0.0806,0.00406,0.272,0.812,110.002,221130,4,6,
0.323,0.901,,-4.818,1,0.0719,0.0000315,0.486,0.52,180.293,135645,4,6,
0.49,0.794,7,-4.288,1,0.102,0.00051,0.297,0.478,120.037,221627,4,6,
0.525,0.804,1,-7.575,1,0.0321,0.00367,0.0382,0.935,91.951,268893,4,10,
0.472,0.946,2,-4.591,1,0.145,0.0372,0.352,0.486,177.489,201027,4,10,
0.328,0.707,7,-8.066,1,0.0358,0.000274,0.0977,0.119,84.48,289334,4,10,
0.769,0.517,,-9.419,0,0.543,0.373,0.595,0.846,114.991,179413,4,6,
0.637,0.834,3,-4.686,0,0.323,0.614,0.317,0.715,87.312,193733,4,5,
0.699,0.759,1,-5.302,1,0.311,0.0814,0.312,0.404,83.092,177337,4,5,
0.67,0.357,10,-10.512,1,0.0657,0.861,0.0828,0.834,149.257,156653,4,2,
0.349,0.827,7,-6.915,1,0.0473,0.0431,0.217,0.854,96.186,185160,4,10,
0.742,0.656,9,-7.091,0,0.058,0.257,0.286,0.307,97.245,219640,4,5,
0.608,0.565,2,-7.807,1,0.0411,0.684,0.145,0.775,87.583,236733,4,2,
0.546,0.97,5,-2.661,0,0.097,0.000823,0.275,0.383,100.065,216427,4,8,
0.671,0.745,4,-4.095,0,0.343,0.00592,0.288,0.503,94.261,252407,4,5,
0.372,0.595,7,-11.152,1,0.0747,0.863,0.31,0.393,104.427,4.646216667,4,3,
0.545,0.647,1,-9.257,0,0.0333,0.721,0.173,0.177,111.011,258420,4,6,
0.542,0.536,5,-8.708,0,0.0387,0.805,0.306,0.916,116.202,4.039333333,4,3,
0.688,0.441,7,-11.179,1,0.0393,0.362,0.0949,0.652,140.026,316553,3,6,
0.65,0.672,11,-7.964,0,0.0393,0.0387,0.139,0.593,125.03,198763,4,9,
0.596,0.73,9,-4.091,1,0.151,0.24,0.325,0.525,85.979,192560,4,9,
0.449,0.253,11,-9.819,0,0.0416,0.92,0.0929,0.502,140.756,290373,4,9,
0.601,0.703,7,-6.24,1,0.0379,0.175,0.571,0.673,106.164,3.270216667,4,9,
0.579,0.508,2,-9.484,1,0.027,0.00574,0.0575,0.609,147.125,6.52293333,4,10,
0.522,0.853,11,-5.861,1,0.0383,0.0000744,0.131,0.637,140.727,211440,4,10,
0.694,0.563,7,-10.421,1,0.0317,0.641,0.16,0.203,132.118,4.021116667,4,3,
0.617,0.501,2,-9.235,1,0.0341,0.051,0.0841,0.927,118.872,93470,4,6,
0.489,0.962,5,-5.497,0,0.105,0.000414,0.252,0.34,160.055,210000,4,8,
0.556,0.92,8,-4.606,1,0.0367,0.00271,0.117,0.771,121.138,159227,4,6,
0.201,0.74,9,-7.263,0,0.0427,0.000756,0.0859,0.107,104.003,543760,4,8,
0.282,0.231,,-14.456,1,0.0402,0.827,0.121,0.0414,71.538,218376,3,6,
0.913,0.625,10,-6.901,0,0.334,0.0168,0.125,0.298,126.915,177704,4,5,
0.671,0.644,9,-5.126,0,0.421,0.317,0.105,0.555,171.73,158137,4,5,
0.238,0.946,10,-4.054,0,0.126,0.000147,0.166,0.276,158.757,205831,4,10,
0.463,0.957,2,-4.55,1,0.0491,0.000469,0.368,0.663,95.048,140691,4,1,
0.751,0.624,7,-3.366,1,0.0519,0.000117,0.305,0.71,125.854,279360,4,1,
0.471,0.244,,-9.023,0,0.063,0.814,0.116,0.444,75.727,220227,4,2,
0.558,0.357,2,-9.382,1,0.0983,0.896,0.342,0.691,119.958,211947,4,9,
0.552,0.809,7,-5.013,1,0.045,0.135,0.106,0.495,126.019,172881,4,6,
0.564,0.933,2,-4.045,1,0.0666,0.00571,0.0744,0.767,141.028,225404,4,10,
0.367,0.877,7,-3.92,1,0.109,0.00108,0.351,0.395,157.68,224307,4,10,
0.394,0.855,2,-4.204,1,0.0554,0.0339,0.243,0.316,175.902,268173,4,10,
0.61,0.458,8,-6.963,0,0.046,0.829,0.359,0.462,135.883,240000,4,9,
0.547,0.368,11,-7.053,0,0.0255,0.537,0.0955,0.367,96.05,203613,4,10,
0.574,0.889,10,-3.44,1,0.0524,0.00207,0.0333,0.784,116.007,189133,4,10,
0.469,0.825,4,-6.612,0,0.0319,0.00554,0.133,0.659,110.841,185693,4,1,
0.82,0.653,7,-4.261,1,0.157,0.116,0.655,0.37,91.985,180100,4,5,
0.303,0.492,,-10.716,1,0.039,0.197,0.288,0.677,200.018,414960,3,2,
0.856,0.743,4,-4.71,0,0.054,0.085,0.0739,0.833,120.006,3.704883333,4,9,
0.324,0.846,4,-8.883,1,0.0596,0.000187,0.093,0.558,151.256,183653,4,8,
0.854,0.671,7,-7.158,1,0.0543,0.019,0.105,0.631,107.994,234372,4,6,
0.305,0.646,5,-8.794,0,0.0421,0.0918,0.119,0.397,179.766,4.04,3,0,
0.431,0.915,3,-4.048,0,0.0893,0.00444,0.302,0.416,122.347,224560,4,10,
0.712,0.748,7,-4.866,1,0.0283,0.0143,0.203,0.845,122.22,167223,4,9,
0.393,0.964,3,-8.838,1,0.144,0.000735,0.34,0.352,151.898,239280,4,10,
0.527,0.973,11,-3.203,0,0.19,0.000756,0.361,0.131,134.942,122222,4,6,
0.669,0.656,9,-10.549,1,0.0413,0.00113,0.0989,0.464,108.098,259866,4,8,
0.828,0.689,7,-7.878,1,0.0326,0.325,0.0808,0.853,123.931,216015,4,9,
0.549,0.452,4,-11.945,1,0.0265,0.0745,0.331,0.446,134.818,301747,4,10,
0.52,0.448,,-7.037,1,0.0314,0.189,0.259,0.101,149.904,4.924266667,4,0,
0.542,0.869,6,-4.047,0,0.086,0.00182,0.488,0.61,81.966,205248,4,9,
0.396,0.781,,-5.148,1,0.0377,0.00158,0.185,0.201,145.06,254201,4,8,
0.482,0.862,8,-4.236,1,0.0367,0.0109,0.156,0.772,150,206007,4,10,
0.688,0.523,7,-10.659,1,0.0401,0.898,0.127,0.864,94.89,200480,4,1,
0.339,0.881,7,-6.524,1,0.0668,0.0000304,0.119,0.59,126.367,161333,4,10,
0.861,0.642,7,-8.634,0,0.0793,0.421,0.0828,0.775,113.976,219320,4,6,
0.462,0.911,11,-5.576,1,0.0538,0.000382,0.151,0.899,161.979,214737,4,6,
0.553,0.828,9,-4.091,1,0.0609,0.11,0.2,0.902,152.638,201194,4,1,
0.659,0.782,10,-6.135,1,0.0278,0.0136,0.105,0.879,117.14,250227,4,2,
0.854,0.817,11,-3.621,0,0.299,0.0302,0.14,0.552,131.08,134757,4,5,
0.5,0.587,4,-6.979,1,0.0408,0.489,0.0827,0.276,72.98,279680,4,9,
0.461,0.228,8,-12.875,1,0.0358,0.851,0.133,0.238,132.456,5.440216667,4,7,
0.635,0.405,9,-8.682,1,0.0407,0.572,0.444,0.525,137.67,223835,4,2,
0.489,0.522,11,-9.878,0,0.0313,0.856,0.1,0.0972,139.966,221493,4,8,
0.71,0.649,9,-7.058,1,0.0367,0.218,0.105,0.772,120.798,253067,4,1,
0.603,0.954,10,-3.027,0,0.0417,0.000536,0.246,0.389,127.999,231634,4,6,
0.633,0.351,,-8.896,1,0.0506,0.00675,0.108,0.913,139.335,149867,4,10,
0.494,0.844,,-4.431,1,0.0452,0.0376,0.13,0.361,119.977,5.612,4,0,
0.316,0.948,6,-2.06,1,0.108,0.00489,0.0787,0.539,167.768,182893,4,10,
0.43,0.885,,-6.418,1,0.0354,0.0000211,0.447,0.56,106.096,294133,4,10,
0.515,0.911,1,-3.502,1,0.059,0.0000187,0.131,0.912,155.028,199559,4,10,
0.521,0.929,1,-6.135,0,0.05,0.0000103,0.365,0.45,104.004,218203,4,8,
0.487,0.316,6,-12.778,0,0.0308,0.713,0.154,0.195,83.54,301545,4,9,
0.493,0.556,7,-11.351,1,0.102,0.714,0.287,0.409,146.057,3.23288333,4,0,
0.799,0.917,4,-3.235,0,0.136,0.143,0.331,0.728,104.1,147904,4,2,
0.502,0.683,,-8.19,0,0.0472,0.71,0.18,0.734,82.626,194948,4,10,
0.859,0.5,2,-14.216,1,0.0371,0.274,0.0904,0.963,106.009,306133,4,9,
0.401,0.989,5,-3.144,1,0.165,0.0000106,0.0771,0.103,125.011,196325,4,8,
0.586,0.989,2,-7.808,1,0.111,0.0000272,0.317,0.51,147,156240,4,10,
0.375,0.119,3,-16.209,1,0.0382,0.986,0.098,0.294,96.837,3.098616667,4,7,
0.435,0.0767,9,-16.805,1,0.0498,0.992,0.123,0.178,77.242,2.3843,1,7,
0.605,0.0219,5,-24.082,1,0.044,0.98,0.15,0.145,120.026,1.775,4,7,
0.429,0.507,7,-7.839,1,0.0741,0.779,0.194,0.545,182.878,308560,4,6,
0.0906,0.0817,8,-24.389,1,0.0375,0.969,0.062,0.0757,165.349,233253,4,1,
0.918,0.434,9,-9.541,1,0.173,0.569,0.123,0.75,109.997,3.145583333,4,9,
0.381,0.243,5,-13.277,1,0.0359,0.951,0.112,0.161,75.043,3.933333333,4,7,
0.757,0.401,11,-11.017,0,0.0412,0.476,0.0952,0.456,104.014,143747,4,10,
0.38,0.829,5,-6.105,1,0.0405,0.000084,0.342,0.0534,125.887,179547,4,6,
0.274,0.947,5,-5.729,1,0.104,0.000291,0.192,0.191,79.917,111373,4,6,
0.376,0.483,,-8.879,1,0.0289,0.666,0.139,0.494,134.255,194427,4,10,
0.108,0.556,10,-7.719,1,0.0494,0.000134,0.639,0.35,175.661,253013,4,6,
0.667,0.757,,-6.818,1,0.0285,0.155,0.414,0.77,112.029,199440,4,1,
0.789,0.669,1,-11.276,1,0.11,0.00388,0.0981,0.722,125.968,186667,4,6,
0.803,0.693,1,-6.053,1,0.056,0.0383,0.0453,0.43,105.049,142857,4,9,
0.375,0.6,11,-9.313,1,0.033,0.0966,0.759,0.916,169.976,151693,4,6,
0.523,0.963,8,-4.594,1,0.0713,0.000434,0.416,0.489,128.007,171646,4,2,
0.626,0.307,9,-14.645,1,0.0836,0.689,0.0843,0.62,173.652,196040,4,2,
0.432,0.642,1,-7.069,0,0.0342,0.177,0.0936,0.422,165.534,265347,4,6,
0.656,0.639,10,-12.546,0,0.0331,0.256,0.0763,0.626,100.995,313838,5,6,
0.278,0.807,9,-6.251,1,0.04,0.0125,0.976,0.665,140.83,258331,4,10,
0.361,0.716,9,-8.219,0,0.0399,0.765,0.308,0.648,156.6,5.304883333,3,3,
0.468,0.841,4,-3.263,1,0.0294,0.085,0.187,0.574,185.966,266813,4,6,
0.715,0.341,,-11.612,1,0.0439,0.371,0.123,0.889,94.602,169493,4,2,
0.543,0.696,7,-4.572,1,0.0426,0.601,0.384,0.849,92.15,253747,4,2,
0.307,0.635,7,-8.957,1,0.0339,0.0154,0.366,0.304,166.973,306427,4,10,
0.456,0.841,7,-7.015,0,0.0546,0.00371,0.0898,0.533,139.981,400200,4,8,
0.158,0.0181,,-33.395,1,0.0447,0.987,0.107,0.177,158.152,2.55445,4,7,
0.408,0.973,11,-5.605,0,0.135,0.0000244,0.172,0.329,163.156,229500,4,8,
0.216,0.954,,-5.659,1,0.146,0.000283,0.953,0.483,138.647,227253,4,2,
0.772,0.611,9,-6.52,1,0.0339,0.146,0.142,0.865,120.029,212911,4,6,
0.792,0.747,,-15.366,1,0.149,0.202,0.221,0.968,144.15,219827,4,1,
0.38,0.497,2,-9.827,1,0.0528,0.0751,0.106,0.401,80.043,212995,4,10,
0.326,0.998,1,-1.382,1,0.102,0.00234,0.417,0.139,174.91,255747,4,8,
0.468,0.841,4,-3.263,1,0.0294,0.085,0.187,0.574,185.966,266813,4,9,
0.549,0.86,10,-4.147,1,0.0498,0.017,0.206,0.512,83.971,225413,4,10,
0.361,0.8,5,-5.253,1,0.0446,0.000022,0.0835,0.436,141.907,300227,4,8,
0.537,0.751,4,-6.36,0,0.0331,0.346,0.0944,0.776,163.963,210732,4,6,
0.584,0.904,11,-5.895,1,0.251,0.0571,0.399,0.374,149.99,167693,4,5,
0.724,0.771,5,-6.208,0,0.369,0.0889,0.362,0.867,90.565,143733,4,5,
0.488,0.444,2,-9.412,1,0.0245,0.558,0.108,0.547,93.474,252013,4,1,
0.737,0.781,11,-7.101,0,0.0332,0.392,0.0969,0.545,120.018,191573,4,10,
0.532,0.47,1,-8.564,1,0.0718,0.775,0.142,0.297,152.762,203200,4,6,
0.504,0.442,9,-12.402,1,0.0338,0.119,0.0746,0.632,148.722,187691,4,10,
0.603,0.637,9,-6.24,0,0.0274,0.516,0.156,0.555,108.057,197886,4,10,
0.546,0.878,7,-5.137,1,0.0525,0.0133,0.135,0.35,119.945,255400,4,6,
0.375,0.721,8,-9.487,1,0.0359,0.000751,0.12,0.12,147.932,455000,4,6,
0.411,0.702,1,-4.702,1,0.0334,0.133,0.0973,0.407,178.493,184440,4,10,
0.398,0.864,10,-8.199,1,0.0492,0.523,0.0985,0.782,148.47,135747,4,1,
0.461,0.168,11,-16.225,0,0.042,0.449,0.265,0.309,169.675,422464,4,10,
0.479,0.831,4,-9.242,0,0.044,0.00912,0.341,0.531,78.975,314479,4,8,
0.711,0.195,8,-8.167,1,0.0285,0.809,0.119,0.369,91.903,223441,4,9,
0.5,0.887,7,-3.74,1,0.0726,0.00467,0.114,0.631,162.003,230933,4,10,
0.196,0.893,8,-1.844,0,0.0484,0.0000162,0.0782,0.26,91.327,271667,4,8,
0.706,0.329,5,-11.603,1,0.0676,0.718,0.0958,0.625,131.312,270413,4,10,
0.302,0.51,3,-10.496,0,0.0373,0.164,0.119,0.497,182.091,215453,3,2,
0.51,0.693,5,-3.192,1,0.0284,0.006,0.11,0.291,81.981,262815,4,1,
0.88,0.436,6,-10.07,1,0.108,0.184,0.278,0.501,124.063,216954,4,5,
0.379,0.949,11,-3.377,0,0.149,0.000673,0.325,0.416,157.967,234410,4,6,
0.402,0.597,2,-9.258,1,0.0327,0.0385,0.109,0.496,81.806,287000,4,6,
0.747,0.567,4,-8.188,0,0.0436,0.545,0.163,0.453,107.021,3.95175,4,0,
0.389,0.396,7,-7.999,1,0.0332,0.887,0.0828,0.585,171.86,192053,3,10,
